Time;Channel A;Channel B
(ms);(V);(V)

10,30513500;2,38807300;1,95074300
10,34609500;2,29804400;1,95074300
10,38705500;2,38807300;1,95074300
10,42801500;2,38807300;1,95074300
10,46897500;2,38807300;1,95074300
10,50993500;2,52327000;1,95074300
10,55089500;2,47825600;1,95074300
10,59185500;2,56843800;1,99514800
10,63281500;2,52327000;1,95074300
10,67377500;2,74865000;1,95074300
10,71473500;2,74865000;1,95074300
10,75569500;2,74865000;1,95074300
10,79665499;2,65846700;1,99514800
10,83761499;2,38807300;1,95074300
10,87857499;2,34305900;1,95074300
10,91953499;2,29804400;1,95074300
10,96049499;2,38807300;1,95074300
11,00145499;1,57689100;2,75093800
11,04241499;2,20786200;2,83990000
11,08337499;2,38807300;2,88430400
11,12433499;2,47825600;2,88430400
11,16529499;2,47825600;2,88430400
11,20625499;2,52327000;2,88430400
11,24721499;2,74865000;2,88430400
11,28817499;2,56843800;2,88430400
11,32913499;2,56843800;2,88430400
11,37009499;2,65846700;2,88430400
11,41105499;2,52327000;2,88430400
11,45201499;2,38807300;2,88430400
11,49297499;2,47825600;2,83990000
11,53393499;2,38807300;2,88430400
11,57489499;2,38807300;2,88430400
11,61585499;2,38807300;2,88430400
11,65681499;2,47825600;2,83990000
11,69777499;2,38807300;2,88430400
11,73873499;2,38807300;2,83990000
11,77969499;2,70363500;2,88430400
11,82065499;2,56843800;2,83990000
11,86161499;2,56843800;2,88430400
11,90257499;2,56843800;2,88430400
11,94353499;2,70363500;2,83990000
11,98449499;2,65846700;2,88430400
12,02545499;2,43324100;2,88430400
12,06641499;2,56843800;2,88430400
12,10737499;2,52327000;2,88430400
12,14833499;2,47825600;2,88430400
12,18929499;2,29804400;2,88430400
12,23025499;2,38807300;2,83990000
12,27121499;2,38807300;2,88430400
12,31217499;2,43324100;2,88430400
12,35313499;2,38807300;2,88430400
12,39409499;2,47825600;2,88430400
12,43505498;2,47825600;2,88430400
12,47601498;2,56843800;2,88430400
12,51697498;2,70363500;2,88430400
12,55793498;2,74865000;2,88430400
12,59889498;2,74865000;2,88430400
12,63985498;2,56843800;2,88430400
12,68081498;2,56843800;2,88430400
12,72177498;2,56843800;2,88430400
12,76273498;2,38807300;2,83990000
12,80369498;2,34305900;2,83990000
12,84465498;2,34305900;2,83990000
12,88561498;2,34305900;2,88430400
12,92657498;2,38807300;2,83990000
12,96753498;2,38807300;2,88430400
13,00849498;2,97402900;1,99514800
13,04945498;2,74865000;1,95074300
13,09041498;2,61345300;1,95074300
13,13137498;2,52327000;1,95074300
13,17233498;2,65846700;1,99514800
13,21329498;2,65846700;1,95074300
13,25425498;2,65846700;1,95074300
13,29521498;2,47825600;1,95074300
13,33617498;2,47825600;1,95074300
13,37713498;2,38807300;1,95074300
13,41809498;2,29804400;1,95074300
13,45905498;2,29804400;1,95074300
13,50001498;2,34305900;1,95074300
13,54097498;2,47825600;1,95074300
13,58193498;2,38807300;1,95074300
13,62289498;2,47825600;1,99514800
13,66385498;2,70363500;1,99514800
13,70481498;2,56843800;1,95074300
13,74577498;2,56843800;1,95074300
13,78673498;2,56843800;1,99514800
13,82769498;2,70363500;1,95074300
13,86865498;2,70363500;1,95074300
13,90961498;2,65846700;1,95074300
13,95057498;2,52327000;1,99514800
13,99153498;2,47825600;1,95074300
14,03249498;2,34305900;1,95074300
14,07345498;2,34305900;1,95074300
14,11441497;2,38807300;1,95074300
14,15537497;2,29804400;1,99514800
14,19633497;2,52327000;1,95074300
14,23729497;2,29804400;1,95074300
14,27825497;2,52327000;1,95074300
14,31921497;2,43324100;1,95074300
14,36017497;2,47825600;1,95074300
14,40113497;2,74865000;1,95074300
14,44209497;2,74865000;1,95074300
14,48305497;2,65846700;1,95074300
14,52401497;2,70363500;1,95074300
14,56497497;2,56843800;1,95074300
14,60593497;2,47825600;1,95074300
14,64689497;2,43324100;1,95074300
14,68785497;2,47825600;1,95074300
14,72881497;2,29804400;1,95074300
14,76977497;2,29804400;1,95074300
14,81073497;2,38807300;1,95074300
14,85169497;2,38807300;1,95074300
14,89265497;2,47825600;1,95074300
14,93361497;2,56843800;1,95074300
14,97457497;2,70363500;1,95074300
15,01553497;2,56843800;1,95074300
15,05649497;2,74865000;1,99514800
15,09745497;2,65846700;1,95074300
15,13841497;2,47825600;1,95074300
15,17937497;2,56843800;1,95074300
15,22033497;2,38807300;1,95074300
15,26129497;2,29804400;1,95074300
15,30225497;2,38807300;1,95074300
15,34321497;2,34305900;1,95074300
15,38417497;2,47825600;1,95074300
15,42513497;2,34305900;1,95074300
15,46609497;2,38807300;1,95074300
15,50705497;2,47825600;1,95074300
15,54801497;2,56843800;1,95074300
15,58897497;2,56843800;1,95074300
15,62993497;2,56843800;1,95074300
15,67089497;2,74865000;1,99514800
15,71185497;2,65846700;1,95074300
15,75281496;2,65846700;1,95074300
15,79377496;2,56843800;1,95074300
15,83473496;2,38807300;1,95074300
15,87569496;2,38807300;1,95074300
15,91665496;2,38807300;1,95074300
15,95761496;2,38807300;1,95074300
15,99857496;2,38807300;1,95074300
16,03953496;2,29804400;1,95074300
16,08049496;2,38807300;1,95074300
16,12145496;2,34305900;1,95074300
16,16241496;2,47825600;1,95074300
16,20337496;2,47825600;1,95074300
16,24433496;2,70363500;1,95074300
16,28529496;2,56843800;1,95074300
16,32625496;2,74865000;1,99514800
16,36721496;2,56843800;1,95074300
16,40817496;2,56843800;1,95074300
16,44913496;2,56843800;1,95074300
16,49009496;2,29804400;1,95074300
16,53105496;2,43324100;1,95074300
16,57201496;2,25287600;1,95074300
16,61297496;2,38807300;1,95074300
16,65393496;2,29804400;1,95074300
16,69489496;2,29804400;1,95074300
16,73585496;2,29804400;1,95074300
16,77681496;2,38807300;1,95074300
16,81777496;2,47825600;1,95074300
16,85873496;2,56843800;1,95074300
16,89969496;2,65846700;1,95074300
16,94065496;2,61345300;1,95074300
16,98161496;2,56843800;1,95074300
17,02257496;2,56843800;1,95074300
17,06353496;2,47825600;1,99514800
17,10449496;2,56843800;1,95074300
17,14545496;2,52327000;1,95074300
17,18641496;2,38807300;1,95074300
17,22737496;2,34305900;1,95074300
17,26833496;2,38807300;1,95074300
17,30929496;2,38807300;1,95074300
17,35025496;2,47825600;1,95074300
17,39121495;2,47825600;1,95074300
17,43217495;2,52327000;1,95074300
17,47313495;2,65846700;1,95074300
17,51409495;2,56843800;1,95074300
17,55505495;2,56843800;1,95074300
17,59601495;2,47825600;1,95074300
17,63697495;2,74865000;1,95074300
17,67793495;2,65846700;1,95074300
17,71889495;2,38807300;1,95074300
17,75985495;2,38807300;1,95074300
17,80081495;2,38807300;1,95074300
17,84177495;2,38807300;1,95074300
17,88273495;2,38807300;1,95074300
17,92369495;2,47825600;1,95074300
17,96465495;2,38807300;1,95074300
18,00561495;2,47825600;1,95074300
18,04657495;2,38807300;1,95074300
18,08753495;2,56843800;1,95074300
18,12849495;2,56843800;1,99514800
18,16945495;2,74865000;1,95074300
18,21041495;2,65846700;1,95074300
18,25137495;2,56843800;1,95074300
18,29233495;2,56843800;1,95074300
18,33329495;2,47825600;1,99514800
18,37425495;2,47825600;1,95074300
18,41521495;2,29804400;1,95074300
18,45617495;2,38807300;1,95074300
18,49713495;2,38807300;1,95074300
18,53809495;2,34305900;1,95074300
18,57905495;2,52327000;1,95074300
18,62001495;2,61345300;1,95074300
18,66097495;2,38807300;1,99514800
18,70193495;2,65846700;1,95074300
18,74289495;2,52327000;1,95074300
18,78385495;2,52327000;1,95074300
18,82481495;2,74865000;1,95074300
18,86577495;2,70363500;1,99514800
18,90673495;2,70363500;1,99514800
18,94769495;2,47825600;1,95074300
18,98865495;2,29804400;1,95074300
19,02961494;1,93746800;2,83990000
19,07057494;2,29804400;2,88430400
19,11153494;2,34305900;2,83990000
19,15249494;2,38807300;2,83990000
19,19345494;2,47825600;2,88430400
19,23441494;2,34305900;2,83990000
19,27537494;2,56843800;2,88430400
19,31633494;2,56843800;2,88430400
19,35729494;2,56843800;2,88430400
19,39825494;2,74865000;2,88430400
19,43921494;2,52327000;2,88430400
19,48017494;2,65846700;2,88430400
19,52113494;2,65846700;2,88430400
19,56209494;2,65846700;2,88430400
19,60305494;2,52327000;2,88430400
19,64401494;2,56843800;2,88430400
19,68497494;2,29804400;2,83990000
19,72593494;2,29804400;2,88430400
19,76689494;2,38807300;2,88430400
19,80785494;2,38807300;2,83990000
19,84881494;2,47825600;2,83990000
19,88977494;2,47825600;2,88430400
19,93073494;2,56843800;2,88430400
19,97169494;2,56843800;2,88430400
20,01265494;2,65846700;2,88430400
20,05361494;2,56843800;2,88430400
20,09457494;2,56843800;2,88430400
20,13553494;2,56843800;2,88430400
20,17649494;2,65846700;2,88430400
20,21745494;2,56843800;2,88430400
20,25841494;2,29804400;2,88430400
20,29937494;2,38807300;2,88430400
20,34033494;2,34305900;2,88430400
20,38129494;2,52327000;2,88430400
20,42225494;2,34305900;2,88430400
20,46321494;2,34305900;2,88430400
20,50417494;2,56843800;2,88430400
20,54513494;2,43324100;2,88430400
20,58609494;2,47825600;2,88430400
20,62705494;2,65846700;2,88430400
20,66801493;2,65846700;2,88430400
20,70897493;2,65846700;2,88430400
20,74993493;2,61345300;2,88430400
20,79089493;2,47825600;2,88430400
20,83185493;2,38807300;2,83990000
20,87281493;2,38807300;2,88430400
20,91377493;2,38807300;2,88430400
20,95473493;2,29804400;2,88430400
20,99569493;2,79366400;2,88430400
21,03665493;2,74865000;1,95074300
21,07761493;2,47825600;1,95074300
21,11857493;2,56843800;1,99514800
21,15953493;2,43324100;1,95074300
21,20049493;2,47825600;1,95074300
21,24145493;2,74865000;1,95074300
21,28241493;2,56843800;1,95074300
21,32337493;2,70363500;1,95074300
21,36433493;2,74865000;1,99514800
21,40529493;2,56843800;1,99514800
21,44625493;2,65846700;1,95074300
21,48721493;2,38807300;1,95074300
21,52817493;2,56843800;1,99514800
21,56913493;2,47825600;1,95074300
21,61009493;2,29804400;1,95074300
21,65105493;2,38807300;1,95074300
21,69201493;2,47825600;1,95074300
21,73297493;2,52327000;1,95074300
21,77393493;2,47825600;1,95074300
21,81489493;2,52327000;1,95074300
21,85585493;2,47825600;1,95074300
21,89681493;2,47825600;1,95074300
21,93777493;2,74865000;1,95074300
21,97873493;2,61345300;1,95074300
22,01969493;2,56843800;1,99514800
22,06065493;2,56843800;1,95074300
22,10161493;2,43324100;1,99514800
22,14257493;2,47825600;1,95074300
22,18353493;2,52327000;1,95074300
22,22449493;2,52327000;1,95074300
22,26545493;2,29804400;1,95074300
22,30641492;2,47825600;1,95074300
22,34737492;2,47825600;1,95074300
22,38833492;2,43324100;1,95074300
22,42929492;2,52327000;1,95074300
22,47025492;2,65846700;1,95074300
22,51121492;2,56843800;1,95074300
22,55217492;2,70363500;1,99514800
22,59313492;2,70363500;1,99514800
22,63409492;2,56843800;1,95074300
22,67505492;2,47825600;1,99514800
22,71601492;2,43324100;1,95074300
22,75697492;2,38807300;1,95074300
22,79793492;2,52327000;1,95074300
22,83889492;2,20786200;1,95074300
22,87985492;2,38807300;1,95074300
22,92081492;2,38807300;1,95074300
22,96177492;2,47825600;1,95074300
23,00273492;1,66707400;2,52876400
23,04369492;2,29804400;2,83990000
23,08465492;2,47825600;2,83990000
23,12561492;2,65846700;2,88430400
23,16657492;2,65846700;2,88430400
23,20753492;2,56843800;2,88430400
23,24849492;2,74865000;2,88430400
23,28945492;2,56843800;2,83990000
23,33041492;2,47825600;2,83990000
23,37137492;2,38807300;2,88430400
23,41233492;2,34305900;2,88430400
23,45329492;2,38807300;2,88430400
23,49425492;2,38807300;2,88430400
23,53521492;2,29804400;2,88430400
23,57617492;2,38807300;2,88430400
23,61713492;2,38807300;2,88430400
23,65809492;2,56843800;2,83990000
23,69905492;2,56843800;2,83990000
23,74001492;2,56843800;2,83990000
23,78097492;2,61345300;2,88430400
23,82193492;2,70363500;2,88430400
23,86289492;2,65846700;2,88430400
23,90385492;2,65846700;2,88430400
23,94481492;2,56843800;2,88430400
23,98577491;2,47825600;2,88430400
24,02673491;3,01904300;1,99514800
24,06769491;2,34305900;1,95074300
24,10865491;2,38807300;1,95074300
24,14961491;2,34305900;1,95074300
24,19057491;2,52327000;1,95074300
24,23153491;2,47825600;1,95074300
24,27249491;2,38807300;1,95074300
24,31345491;2,52327000;1,95074300
24,35441491;2,47825600;1,95074300
24,39537491;2,65846700;1,95074300
24,43633491;2,56843800;1,95074300
24,47729491;2,56843800;1,95074300
24,51825491;2,74865000;1,95074300
24,55921491;2,61345300;1,95074300
24,60017491;2,52327000;1,95074300
24,64113491;2,47825600;1,95074300
24,68209491;2,34305900;1,95074300
24,72305491;2,38807300;1,95074300
24,76401491;2,47825600;1,95074300
24,80497491;2,43324100;1,95074300
24,84593491;2,52327000;1,95074300
24,88689491;2,34305900;1,95074300
24,92785491;2,34305900;1,95074300
24,96881491;2,65846700;1,95074300
25,00977491;2,65846700;1,95074300
25,05073491;2,74865000;1,95074300
25,09169491;2,74865000;1,95074300
25,13265491;2,70363500;1,95074300
25,17361491;2,43324100;1,95074300
25,21457491;2,38807300;1,95074300
25,25553491;2,47825600;1,95074300
25,29649491;2,38807300;1,95074300
25,33745491;2,38807300;1,95074300
25,37841491;2,20786200;1,95074300
25,41937491;2,29804400;1,95074300
25,46033491;2,47825600;1,95074300
25,50129491;2,47825600;1,95074300
25,54225491;2,47825600;1,95074300
25,58321491;2,56843800;1,95074300
25,62417490;2,56843800;1,95074300
25,66513490;2,52327000;1,95074300
25,70609490;2,52327000;1,95074300
25,74705490;2,74865000;1,95074300
25,78801490;2,56843800;1,95074300
25,82897490;2,56843800;1,95074300
25,86993490;2,38807300;1,95074300
25,91089490;2,38807300;1,95074300
25,95185490;2,34305900;1,95074300
25,99281490;2,43324100;1,95074300
26,03377490;2,47825600;1,95074300
26,07473490;2,38807300;1,95074300
26,11569490;2,38807300;1,95074300
26,15665490;2,38807300;1,95074300
26,19761490;2,47825600;1,95074300
26,23857490;2,43324100;1,95074300
26,27953490;2,70363500;1,99514800
26,32049490;2,65846700;1,95074300
26,36145490;2,56843800;1,95074300
26,40241490;2,38807300;1,95074300
26,44337490;2,56843800;1,95074300
26,48433490;2,38807300;1,95074300
26,52529490;2,56843800;1,95074300
26,56625490;2,52327000;1,95074300
26,60721490;2,43324100;1,95074300
26,64817490;2,47825600;1,95074300
26,68913490;2,34305900;1,95074300
26,73009490;2,47825600;1,95074300
26,77105490;2,47825600;1,95074300
26,81201490;2,52327000;1,95074300
26,85297490;2,61345300;1,95074300
26,89393490;2,52327000;1,95074300
26,93489490;2,65846700;1,95074300
26,97585490;2,74865000;1,95074300
27,01681490;2,65846700;1,95074300
27,05777490;2,47825600;1,95074300
27,09873490;2,52327000;1,95074300
27,13969490;2,47825600;1,95074300
27,18065490;2,34305900;1,95074300
27,22161490;2,38807300;1,95074300
27,26257489;2,29804400;1,95074300
27,30353489;2,34305900;1,95074300
27,34449489;2,38807300;1,95074300
27,38545489;2,38807300;1,95074300
27,42641489;2,38807300;1,95074300
27,46737489;2,47825600;1,95074300
27,50833489;2,56843800;1,95074300
27,54929489;2,74865000;1,99514800
27,59025489;2,74865000;1,95074300
27,63121489;2,56843800;1,95074300
27,67217489;2,47825600;1,99514800
27,71313489;2,47825600;1,95074300
27,75409489;2,47825600;1,95074300
27,79505489;2,38807300;1,95074300
27,83601489;2,47825600;1,95074300
27,87697489;2,56843800;1,95074300
27,91793489;2,38807300;1,95074300
27,95889489;2,38807300;1,95074300
27,99985489;2,47825600;1,95074300
28,04081489;2,47825600;1,95074300
28,08177489;2,56843800;1,95074300
28,12273489;2,56843800;1,95074300
28,16369489;2,61345300;1,95074300
28,20465489;2,70363500;1,95074300
28,24561489;2,56843800;1,95074300
28,28657489;2,56843800;1,95074300
28,32753489;2,52327000;1,95074300
28,36849489;2,65846700;1,99514800
28,40945489;2,29804400;1,95074300
28,45041489;2,38807300;1,95074300
28,49137489;2,20786200;1,95074300
28,53233489;2,38807300;1,95074300
28,57329489;2,38807300;1,95074300
28,61425489;2,34305900;1,95074300
28,65521489;2,52327000;1,95074300
28,69617489;2,56843800;1,95074300
28,73713489;2,65846700;1,95074300
28,77809489;2,65846700;1,95074300
28,81905489;2,70363500;1,95074300
28,86001489;2,74865000;1,95074300
28,90097488;2,56843800;1,95074300
28,94193488;2,56843800;1,95074300
28,98289488;2,56843800;1,95074300
29,02385488;2,56843800;1,95074300
29,06481488;2,47825600;1,95074300
29,10577488;2,38807300;1,95074300
29,14673488;2,29804400;1,95074300
29,18769488;2,34305900;1,95074300
29,22865488;2,38807300;1,95074300
29,26961488;2,38807300;1,95074300
29,31057488;2,47825600;1,95074300
29,35153488;2,65846700;1,95074300
29,39249488;2,56843800;1,95074300
29,43345488;2,47825600;1,95074300
29,47441488;2,65846700;1,95074300
29,51537488;2,56843800;1,95074300
29,55633488;2,65846700;1,95074300
29,59729488;2,47825600;1,95074300
29,63825488;2,47825600;1,95074300
29,67921488;2,47825600;1,95074300
29,72017488;2,34305900;1,95074300
29,76113488;2,29804400;1,95074300
29,80209488;2,43324100;1,95074300
29,84305488;2,34305900;1,95074300
29,88401488;2,47825600;1,95074300
29,92497488;2,52327000;1,99514800
29,96593488;2,65846700;1,95074300
30,00689488;1,80227100;2,12851300
30,04785488;2,38807300;2,88430400
30,08881488;2,65846700;2,83990000
30,12977488;2,56843800;2,88430400
30,17073488;2,65846700;2,88430400
30,21169488;2,56843800;2,88430400
30,25265488;2,74865000;2,88430400
30,29361488;2,47825600;2,88430400
30,33457488;2,47825600;2,88430400
30,37553488;2,38807300;2,83990000
30,41649488;2,20786200;2,83990000
30,45745488;2,38807300;2,83990000
30,49841488;2,47825600;2,88430400
30,53937487;2,56843800;2,88430400
30,58033487;2,56843800;2,88430400
30,62129487;2,56843800;2,88430400
30,66225487;2,56843800;2,88430400
30,70321487;2,65846700;2,88430400
30,74417487;2,74865000;2,88430400
30,78513487;2,65846700;2,88430400
30,82609487;2,52327000;2,88430400
30,86705487;2,38807300;2,88430400
30,90801487;2,56843800;2,88430400
30,94897487;2,56843800;2,88430400
30,98993487;2,20786200;2,88430400
31,03089487;2,29804400;2,88430400
31,07185487;2,43324100;2,88430400
31,11281487;2,52327000;2,88430400
31,15377487;2,47825600;2,88430400
31,19473487;2,47825600;2,88430400
31,23569487;2,47825600;2,88430400
31,27665487;2,56843800;2,88430400
31,31761487;2,65846700;2,88430400
31,35857487;2,70363500;2,88430400
31,39953487;2,74865000;2,88430400
31,44049487;2,47825600;2,88430400
31,48145487;2,47825600;2,88430400
31,52241487;2,34305900;2,88430400
31,56337487;2,38807300;2,88430400
31,60433487;2,38807300;2,83990000
31,64529487;2,38807300;2,88430400
31,68625487;2,29804400;2,88430400
31,72721487;2,47825600;2,88430400
31,76817487;2,38807300;2,88430400
31,80913487;2,52327000;2,83990000
31,85009487;2,52327000;2,88430400
31,89105487;2,65846700;2,88430400
31,93201487;2,61345300;2,88430400
31,97297487;2,74865000;2,88430400
32,01393487;3,28943800;2,08410900
32,05489487;2,83883200;1,99514800
32,09585487;2,38807300;1,95074300
32,13681487;2,38807300;1,95074300
32,17777486;2,47825600;1,99514800
32,21873486;2,47825600;1,95074300
32,25969486;2,38807300;1,95074300
32,30065486;2,47825600;1,99514800
32,34161486;2,52327000;1,99514800
32,38257486;2,34305900;1,95074300
32,42353486;2,47825600;1,95074300
32,46449486;2,47825600;1,95074300
32,50545486;2,65846700;1,99514800
32,54641486;2,65846700;1,95074300
32,58737486;2,74865000;1,95074300
32,62833486;2,65846700;1,95074300
32,66929486;2,65846700;1,95074300
32,71025486;2,56843800;1,95074300
32,75121486;2,38807300;1,95074300
32,79217486;2,47825600;1,95074300
32,83313486;2,38807300;1,95074300
32,87409486;2,47825600;1,95074300
32,91505486;2,38807300;1,95074300
32,95601486;2,38807300;1,95074300
32,99697486;2,02765000;1,95074300
33,03793486;2,07266400;2,83990000
33,07889486;2,52327000;2,83990000
33,11985486;2,56843800;2,88430400
33,16081486;2,65846700;2,88430400
33,20177486;2,70363500;2,88430400
33,24273486;2,65846700;2,88430400
33,28369486;2,56843800;2,88430400
33,32465486;2,65846700;2,83990000
33,36561486;2,47825600;2,88430400
33,40657486;2,38807300;2,88430400
33,44753486;2,38807300;2,88430400
33,48849486;2,29804400;2,83990000
33,52945486;2,38807300;2,88430400
33,57041486;2,47825600;2,88430400
33,61137486;2,47825600;2,88430400
33,65233486;2,52327000;2,88430400
33,69329486;2,74865000;2,88430400
33,73425486;2,52327000;2,88430400
33,77521486;2,56843800;2,88430400
33,81617486;2,65846700;2,88430400
33,85713485;2,74865000;2,88430400
33,89809485;2,65846700;2,88430400
33,93905485;2,56843800;2,83990000
33,98001485;2,43324100;2,83990000
34,02097485;3,10922600;1,99514800
34,06193485;2,47825600;1,95074300
34,10289485;2,38807300;1,95074300
34,14385485;2,47825600;1,95074300
34,18481485;2,43324100;1,95074300
34,22577485;2,56843800;1,95074300
34,26673485;2,52327000;1,95074300
34,30769485;2,65846700;1,95074300
34,34865485;2,52327000;1,95074300
34,38961485;2,56843800;1,95074300
34,43057485;2,52327000;1,95074300
34,47153485;2,56843800;1,95074300
34,51249485;2,56843800;1,99514800
34,55345485;2,56843800;1,95074300
34,59441485;2,47825600;1,95074300
34,63537485;2,34305900;1,95074300
34,67633485;2,47825600;1,95074300
34,71729485;2,34305900;1,95074300
34,75825485;2,56843800;1,95074300
34,79921485;2,47825600;1,95074300
34,84017485;2,52327000;1,95074300
34,88113485;2,38807300;1,95074300
34,92209485;2,47825600;1,95074300
34,96305485;2,52327000;1,95074300
35,00401485;2,56843800;1,95074300
35,04497485;2,70363500;1,95074300
35,08593485;2,65846700;1,95074300
35,12689485;2,29804400;1,95074300
35,16785485;2,56843800;1,95074300
35,20881485;2,34305900;1,95074300
35,24977485;2,47825600;1,95074300
35,29073485;2,29804400;1,95074300
35,33169485;2,47825600;1,95074300
35,37265485;2,34305900;1,95074300
35,41361485;2,29804400;1,95074300
35,45457485;2,38807300;1,95074300
35,49553484;2,47825600;1,95074300
35,53649484;2,47825600;1,95074300
35,57745484;2,61345300;1,99514800
35,61841484;2,65846700;1,99514800
35,65937484;2,65846700;1,95074300
35,70033484;2,65846700;1,99514800
35,74129484;2,52327000;1,95074300
35,78225484;2,52327000;1,95074300
35,82321484;2,38807300;1,99514800
35,86417484;2,47825600;1,95074300
35,90513484;2,38807300;1,95074300
35,94609484;2,38807300;1,95074300
35,98705484;2,29804400;1,95074300
36,02801484;2,29804400;1,95074300
36,06897484;2,29804400;1,95074300
36,10993484;2,47825600;1,95074300
36,15089484;2,47825600;1,95074300
36,19185484;2,56843800;1,95074300
36,23281484;2,52327000;1,95074300
36,27377484;2,74865000;1,95074300
36,31473484;2,56843800;1,95074300
36,35569484;2,70363500;1,95074300
36,39665484;2,52327000;1,95074300
36,43761484;2,65846700;1,95074300
36,47857484;2,65846700;1,95074300
36,51953484;2,56843800;1,95074300
36,56049484;2,29804400;1,95074300
36,60145484;2,38807300;1,95074300
36,64241484;2,38807300;1,95074300
36,68337484;2,56843800;1,95074300
36,72433484;2,47825600;1,95074300
36,76529484;2,52327000;1,95074300
36,80625484;2,65846700;1,95074300
36,84721484;2,70363500;1,95074300
36,88817484;2,56843800;1,95074300
36,92913484;2,56843800;1,95074300
36,97009484;2,61345300;1,95074300
37,01105484;2,65846700;1,95074300
37,05201484;2,52327000;1,95074300
37,09297484;2,38807300;1,95074300
37,13393483;2,47825600;1,99514800
37,17489483;2,38807300;1,95074300
37,21585483;2,38807300;1,95074300
37,25681483;2,38807300;1,95074300
37,29777483;2,38807300;1,95074300
37,33873483;2,52327000;1,95074300
37,37969483;2,65846700;1,95074300
37,42065483;2,65846700;1,99514800
37,46161483;2,65846700;1,95074300
37,50257483;2,56843800;1,95074300
37,54353483;2,56843800;1,95074300
37,58449483;2,52327000;1,95074300
37,62545483;2,70363500;1,95074300
37,66641483;2,70363500;1,95074300
37,70737483;2,29804400;1,95074300
37,74833483;2,38807300;1,95074300
37,78929483;2,38807300;1,95074300
37,83025483;2,29804400;1,95074300
37,87121483;2,47825600;1,95074300
37,91217483;2,56843800;1,95074300
37,95313483;2,52327000;1,95074300
37,99409483;2,47825600;1,95074300
38,03505483;2,38807300;1,95074300
38,07601483;2,65846700;1,95074300
38,11697483;2,56843800;1,95074300
38,15793483;2,56843800;1,95074300
38,19889483;2,74865000;1,95074300
38,23985483;2,47825600;1,99514800
38,28081483;2,56843800;1,99514800
38,32177483;2,47825600;1,95074300
38,36273483;2,38807300;1,95074300
38,40369483;2,47825600;1,95074300
38,44465483;2,38807300;1,95074300
38,48561483;2,47825600;1,95074300
38,52657483;2,38807300;1,99514800
38,56753483;2,56843800;1,95074300
38,60849483;2,47825600;1,95074300
38,64945483;2,34305900;1,95074300
38,69041483;2,70363500;1,95074300
38,73137483;2,65846700;1,95074300
38,77233482;2,65846700;1,95074300
38,81329482;2,70363500;1,95074300
38,85425482;2,70363500;1,95074300
38,89521482;2,47825600;1,95074300
38,93617482;2,38807300;1,95074300
38,97713482;2,47825600;1,95074300
39,01809482;1,66707400;2,79549600
39,05905482;2,34305900;2,88430400
39,10001482;2,38807300;2,88430400
39,14097482;2,34305900;2,88430400
39,18193482;2,65846700;2,88430400
39,22289482;2,56843800;2,88430400
39,26385482;2,38807300;2,88430400
39,30481482;2,47825600;2,83990000
39,34577482;2,65846700;2,88430400
39,38673482;2,56843800;2,88430400
39,42769482;2,52327000;2,88430400
39,46865482;2,52327000;2,88430400
39,50961482;2,56843800;2,88430400
39,55057482;2,52327000;2,83990000
39,59153482;2,38807300;2,88430400
39,63249482;2,47825600;2,88430400
39,67345482;2,38807300;2,88430400
39,71441482;2,56843800;2,83990000
39,75537482;2,38807300;2,88430400
39,79633482;2,38807300;2,88430400
39,83729482;2,47825600;2,88430400
39,87825482;2,34305900;2,88430400
39,91921482;2,38807300;2,83990000
39,96017482;2,52327000;2,88430400
40,00113482;3,01904300;2,88430400
40,04209482;3,01904300;1,99514800
40,08305482;2,70363500;1,99514800
40,12401482;2,56843800;1,95074300
40,16497482;2,47825600;1,99514800
40,20593482;2,47825600;1,95074300
40,24689482;2,56843800;1,95074300
40,28785482;2,38807300;1,95074300
40,32881482;2,29804400;1,95074300
40,36977482;2,56843800;1,95074300
40,41073481;2,29804400;1,95074300
40,45169481;2,47825600;1,95074300
40,49265481;2,38807300;1,95074300
40,53361481;2,43324100;1,95074300
40,57457481;2,65846700;1,95074300
40,61553481;2,56843800;1,99514800
40,65649481;2,56843800;1,95074300
40,69745481;2,65846700;1,95074300
40,73841481;2,52327000;1,95074300
40,77937481;2,56843800;1,95074300
40,82033481;2,52327000;1,95074300
40,86129481;2,52327000;1,95074300
40,90225481;2,34305900;1,99514800
40,94321481;2,38807300;1,95074300
40,98417481;2,38807300;1,95074300
41,02513481;1,66707400;2,83990000
41,06609481;2,38807300;2,88430400
41,10705481;2,47825600;2,88430400
41,14801481;2,47825600;2,83990000
41,18897481;2,56843800;2,83990000
41,22993481;2,56843800;2,88430400
41,27089481;2,52327000;2,83990000
41,31185481;2,56843800;2,83990000
41,35281481;2,56843800;2,88430400
41,39377481;2,56843800;2,88430400
41,43473481;2,74865000;2,88430400
41,47569481;2,38807300;2,88430400
41,51665481;2,38807300;2,88430400
41,55761481;2,38807300;2,88430400
41,59857481;2,38807300;2,83990000
41,63953481;2,34305900;2,88430400
41,68049481;2,16284700;2,88430400
41,72145481;2,38807300;2,83990000
41,76241481;2,38807300;2,88430400
41,80337481;2,43324100;2,83990000
41,84433481;2,74865000;2,88430400
41,88529481;2,61345300;2,83990000
41,92625481;2,74865000;2,88430400
41,96721481;2,70363500;2,83990000
42,00817481;2,56843800;2,88430400
42,04913480;2,34305900;2,83990000
